SOFTWARECOMPONENT	SWCOMPDESC	APPLICATIONCOMPONENT	APCOMPDESC	CHECKID	CATEGORY	MESSAGE	MSGTYPE	RETURNCODE	MSGIDENTIFIER	SEVERITY	COMPLEXITY	PROCAREA	PROCAREAL2	EFFORT	EFFORTFUNC	EFFORTTECH	NOTE	MIGRPOSSIBLE	MIGRIMPACT
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector94and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector93and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector92and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector91and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector86and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector85and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector84and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector83and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector82and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector81and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector73and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector72and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector71and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector64and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector63and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector62and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector61and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector52and for Industry system0001Industry Not maintained in table TP038M2 in client001 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector41and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector32and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector31and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector27and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector26and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector25and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector24and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector23and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector22and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector21and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector13and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector12and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector11and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector10and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	1	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector03and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector02and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector01and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	Legal form not maintained in tableCVIC_LEGFORM_LNK in client001kindly refer note 2210486	W	4	BPMD027	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector94and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector93and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector92and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector91and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector86and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector85and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector84and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector83and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector82and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector81and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector73and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector72and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector71and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector64and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector63and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector62and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector61and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector52and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector51and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector47and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector46and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector45and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector44and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector43and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	For Industry Sector42and for Industry system0001Industry Not maintained in table TP038M2 in client000 kindly refer note 2210486	W	4	BPMD028	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Department not maintained in tableCVIC_CP1_LINK in client100kindly refer note 2210486	W	4	BPMD021	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Function not maintained in tableCVIC_CP2_LINK in client000kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0001Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0002Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0003Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0004Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0005Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0006Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0007Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0008Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0009Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
SAP_APPL	Logistics and Accounting	LO-MD-BP	Business Partners	CHK_POST_CON_ASSIGNMENT	Data	0010Function not maintained in tableCVIC_CP2_LINK in client001kindly refer note 2210486	W	4	BPMD022	2	Complex	MM/SD	Master data	4	2	2	2210486	Yes	Conflict with work around
