PGMID	MAINOBJ	MAINOBJ_DESC	MAINPROG	OBJECT	OBJDESC	OBJNAME	OBJTEXT	LINENO	INCL	FRICETYPE	PACKAGE	SYSNAME	R_MAINOBJ	NOTE	TITLE	ERRORMSG	ORIGIN	ORIGIN_DESC	REF_OBJ_TYPE	REF_OBJ_NAME	REF_SUB_TYPE	REF_SUB_NAME	REF_INT_TYPE	REF_INT_NAME	SIMPLI_ID	CATEGORY	CATEG_DESC	COMPLEXITY	COMPLEX_DESC	AREA	AREA_DESC	INT_TYPE	INT_NAME
R3TR	FUGR	Function Group	ZEW3	FUNC	Function Module			23	LZEW3U14	FUNC	ZZOP	SAP ECC 6.0	ZEW3	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIADMMP					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSTOCK_TRANF	REPS	Report Source Code			674	LZSTOCK_TRANFF01	REPS	ZMM	SAP ECC 6.0	ZSTOCK_TRANF	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEW2	FUNC	Function Module			1	LZEW2U01	FUNC	ZZOP	SAP ECC 6.0	ZEW2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIADMM					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEW3	FUNC	Function Module			22	LZEW3U14	FUNC	ZZOP	SAP ECC 6.0	ZEW3	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIADMM					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEW1	FUNC	Function Module			1	LZEW1U03	FUNC	ZZOP	SAP ECC 6.0	ZEW1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPICUVAL					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSORDER_BAPI	FUNC	Function Module			1	LZSORDER_BAPIU02	FUNC	ZGEP_WEB_CATALOG	SAP ECC 6.0	ZSORDER_BAPI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPICUVAL					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YC61VEDB	REPS	Report Source Code			1	LYC61VEDBF01	REPS	ZSD	SAP ECC 6.0	YC61VEDB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIDELICIOUSCREATEDITEMS					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YC61VEDB	REPS	Report Source Code			1	LYC61VEDBF01	REPS	ZSD	SAP ECC 6.0	YC61VEDB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIDELICIOUSREQUEST					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZZTP	FUNC	Function Module			1	LZZTPU01	FUNC	ZZOP	SAP ECC 6.0	ZZTP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCO_DCM	REPS	Report Source Code			31	LZCO_DCMTOP	REPS	ZCO	SAP ECC 6.0	ZCO_DCM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIHEADER					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZE_MB_BUS2093	FUNC	Function Module			1	LZE_MB_BUS2093U01	FUNC	ZMM	SAP ECC 6.0	ZE_MB_BUS2093	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2093_RES_ITEM					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPM_NOTIF_TOOLS	FUNC	Function Module			1	LZPM_NOTIF_TOOLSU01	FUNC	ZPM	SAP ECC 6.0	ZPM_NOTIF_TOOLS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTITEMI_X					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPM_NOTIF_TOOLS	FUNC	Function Module			1	LZPM_NOTIF_TOOLSU01	FUNC	ZPM	SAP ECC 6.0	ZPM_NOTIF_TOOLS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTITEMI					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZBAPI_MII	FUNC	Function Module			21	LZBAPI_MIIU01	FUNC	ZPM	SAP ECC 6.0	ZBAPI_MII	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTITEME					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPM_NOTIF_TOOLS	FUNC	Function Module			1	LZPM_NOTIF_TOOLSU01	FUNC	ZPM	SAP ECC 6.0	ZPM_NOTIF_TOOLS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTHDRI_X					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPM_NOTIF_TOOLS	FUNC	Function Module			1	LZPM_NOTIF_TOOLSU01	FUNC	ZPM	SAP ECC 6.0	ZPM_NOTIF_TOOLS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTHDRI					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZBAPI_MII	FUNC	Function Module			32	LZBAPI_MIIU01	FUNC	ZPM	SAP ECC 6.0	ZBAPI_MII	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTHDRE					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPM_NOTIF_TOOLS	FUNC	Function Module			1	LZPM_NOTIF_TOOLSU01	FUNC	ZPM	SAP ECC 6.0	ZPM_NOTIF_TOOLS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2080_NOTHDRE					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z2027	FUNC	Function Module			1	LZ2027U01	FUNC	ZCO	SAP ECC 6.0	Z2027	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2027_PC_LIST					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZC2SD_COLLISDA	FUNC	Function Module			1	LZC2SD_COLLISDAU01	FUNC	ZSD	SAP ECC 6.0	ZC2SD_COLLISDA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZBAPI_MR21	FUNC	Function Module			1	LZBAPI_MR21U01	FUNC	ZCO	SAP ECC 6.0	ZBAPI_MR21	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2027_PC_LIST					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSD_EMPTY_CONTAINERS	FUNC	Function Module			1	LZSD_EMPTY_CONTAINERSU01	FUNC	ZSD	SAP ECC 6.0	ZSD_EMPTY_CONTAINERS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2017_GM_ITEM_CREATE					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSTOCK_TRANF	REPS	Report Source Code			1	LZSTOCK_TRANFF01	REPS	ZMM	SAP ECC 6.0	ZSTOCK_TRANF	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPI2017_GM_ITEM_CREATE					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCC_WMPACK	FUNC	Function Module			1	LZCC_WMPACKU02	FUNC	ZWM	SAP ECC 6.0	ZCC_WMPACK	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCRM_MOBILITY	FUNC	Function Module			11	LZCRM_MOBILITYU01	FUNC	ZGSRVCM	SAP ECC 6.0	ZCRM_MOBILITY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEW1	FUNC	Function Module			13	LZEW1U01	FUNC	ZZOP	SAP ECC 6.0	ZEW1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEM1	FUNC	Function Module			1	LZEM1U01	FUNC	ZMM	SAP ECC 6.0	ZEM1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZPTDEL	FUNC	Function Module			1	LZPTDELU02	FUNC	ZSD	SAP ECC 6.0	ZPTDEL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z_FDC_MNGT_INPUT	FUNC	Function Module			1	LZ_FDC_MNGT_INPUTU03	FUNC	ZMM	SAP ECC 6.0	Z_FDC_MNGT_INPUT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z_TR_REROUTING	FUNC	Function Module			1	LZ_TR_REROUTINGU01	FUNC	Z001	SAP ECC 6.0	Z_TR_REROUTING	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZC2SD_TEND_CHECK_SN	FUNC	Function Module			1	LZC2SD_TEND_CHECK_SNU01	FUNC	ZSD	SAP ECC 6.0	ZC2SD_TEND_CHECK_SN	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCSBI01	FUNC	Function Module			1	LZCSBI01U03	FUNC	ZFI	SAP ECC 6.0	ZCSBI01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZV50Q	FUNC	Function Module			1	LZV50QU04	FUNC	ZSD	SAP ECC 6.0	ZV50Q	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZASN_TO_APO	FUNC	Function Module			1	LZASN_TO_APOU02	FUNC	ZAPO	SAP ECC 6.0	ZASN_TO_APO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIKPVB					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZESNP_BTO_PROPOSAL	FUNC	Function Module			1	LZESNP_BTO_PROPOSALU01	FUNC	ZSD	SAP ECC 6.0	ZESNP_BTO_PROPOSAL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPOV					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSD_DCM	REPS	Report Source Code			94	LZSD_DCMF01	REPS	ZSD	SAP ECC 6.0	ZSD_DCM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSORDER_BAPI	FUNC	Function Module			1	LZSORDER_BAPIU03	FUNC	ZGEP_WEB_CATALOG	SAP ECC 6.0	ZSORDER_BAPI	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YORDINVEDA	REPS	Report Source Code			154	LYORDINVEDATOP	REPS	ZSD	SAP ECC 6.0	YORDINVEDA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z_TR_REROUTING	FUNC	Function Module			1	LZ_TR_REROUTINGU01	FUNC	Z001	SAP ECC 6.0	Z_TR_REROUTING	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YC61VEDB	REPS	Report Source Code			880	LYC61VEDBTOP	REPS	ZSD	SAP ECC 6.0	YC61VEDB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPS					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZASN_TO_APO	FUNC	Function Module			1	LZASN_TO_APOU02	FUNC	ZAPO	SAP ECC 6.0	ZASN_TO_APO	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LIPSVB					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZZLMOB	FUNC	Function Module			1	LZZLMOBU03	FUNC	ZMM	SAP ECC 6.0	ZZLMOB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LTAP					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z_LTOP	FUNC	Function Module			1	LZ_LTOPU08	FUNC	ZWM	SAP ECC 6.0	Z_LTOP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	LTHU					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZMM_PFEP_PROCESSING	FUNC	Function Module			1	LZMM_PFEP_PROCESSINGU02	FUNC	ZMM	SAP ECC 6.0	ZMM_PFEP_PROCESSING	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MAKT					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	Z_PLNS	FUNC	Function Module			1	LZ_PLNSU01	FUNC	ZMM	SAP ECC 6.0	Z_PLNS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCOPCC	FUNC	Function Module			18	LZCOPCCU01	FUNC	ZCO	SAP ECC 6.0	ZCOPCC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZGIN2	FUNC	Function Module			34	LZGIN2U04	FUNC	ZZOP	SAP ECC 6.0	ZGIN2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCO_DCM	REPS	Report Source Code			8	LZCO_DCMTOP	REPS	ZCO	SAP ECC 6.0	ZCO_DCM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEW1	FUNC	Function Module			1	LZEW1U03	FUNC	ZZOP	SAP ECC 6.0	ZEW1	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	BAPIITEMEX					FA163EDF73161ED5A7B15E0F5DEAD8E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSD_DETMAT	FUNC	Function Module			14	LZSD_DETMATU01	FUNC	ZSD	SAP ECC 6.0	ZSD_DETMAT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	MATNR					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZECL	FUNC	Function Module			1	LZECLU09	FUNC	ZMM	SAP ECC 6.0	ZECL	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZMFRPN_PRODUCT	FUNC	Function Module			9	LZMFRPN_PRODUCTU01	FUNC	ZGSRVCM	SAP ECC 6.0	ZMFRPN_PRODUCT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEDD	FUNC	Function Module			1	LZEDDU01	FUNC	ZMM	SAP ECC 6.0	ZEDD	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZMP_FEASIBILTY	FUNC	Function Module			1	LZMP_FEASIBILTYU03	FUNC	ZPP	SAP ECC 6.0	ZMP_FEASIBILTY	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	DTEL	IDNRK					FA163EDF73161ED5A7B15DE9A53A58E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YORDINVEDA	REPS	Report Source Code			1939	LYORDINVEDAF4O	REPS	ZSD	SAP ECC 6.0	YORDINVEDA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSTOCK_TRANF	REPS	Report Source Code			845	LZSTOCK_TRANFF01	REPS	ZMM	SAP ECC 6.0	ZSTOCK_TRANF	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZZTP	FUNC	Function Module			1	LZZTPU05	FUNC	ZZOP	SAP ECC 6.0	ZZTP	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZMM_MAT_CONVERSIONS	REPS	Report Source Code			1917	LZMM_MAT_CONVERSIONSF01	REPS	ZMM	SAP ECC 6.0	ZMM_MAT_CONVERSIONS	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZE01	FUNC	Function Module			1	LZE01U03	FUNC	ZMM	SAP ECC 6.0	ZE01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEM2	FUNC	Function Module			24	LZEM2U10	FUNC	ZSD	SAP ECC 6.0	ZEM2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSD_DCM	REPS	Report Source Code			495	LZSD_DCMF01	REPS	ZSD	SAP ECC 6.0	ZSD_DCM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCFUT	FUNC	Function Module			1	LZCFUTU01	FUNC	ZWM	SAP ECC 6.0	ZCFUT	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YC61VEDB	REPS	Report Source Code			853	LYC61VEDBTOP	REPS	ZSD	SAP ECC 6.0	YC61VEDB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARA					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCO_DCM	REPS	Report Source Code			316	LZCO_DCMF01	REPS	ZCO	SAP ECC 6.0	ZCO_DCM	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEMB	FUNC	Function Module			1	LZEMBU01	FUNC	ZSD	SAP ECC 6.0	ZEMB	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCSBI01	FUNC	Function Module			1	LZCSBI01U03	FUNC	ZFI	SAP ECC 6.0	ZCSBI01	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCOPCC	FUNC	Function Module			1	LZCOPCCU01	FUNC	ZCO	SAP ECC 6.0	ZCOPCC	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZCC_STPG	FUNC	Function Module			1	LZCC_STPGU01	FUNC	ZPP	SAP ECC 6.0	ZCC_STPG	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZSTPG	FUNC	Function Module			1	LZSTPGU01	FUNC	ZWM	SAP ECC 6.0	ZSTPG	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZEM2	FUNC	Function Module			20	LZEM2U01	FUNC	ZSD	SAP ECC 6.0	ZEM2	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARC					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZBW_INV	FUNC	Function Module			16	LZBW_INVU03	FUNC	ZBW	SAP ECC 6.0	ZBW_INV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARD					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	ZBW_INV	FUNC	Function Module			17	LZBW_INVU03	FUNC	ZBW	SAP ECC 6.0	ZBW_INV	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARDH					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
R3TR	FUGR	Function Group	YORDINVEDA	REPS	Report Source Code			150	LYORDINVEDATOP	REPS	ZSD	SAP ECC 6.0	YORDINVEDA	2215424	MATERIAL FIELD LENGTH EXTENSION	Syntactically incompatible change	R	Reference	TABL	MARM					FA163EDF73161ED5A7B15DE9A53A98E0	3	High	2	Medium	LO-MD-MM	Material Master		
